Subject	Trial	Recording	Frame	Kinect	Sk_color	Hip_Center_X	Hip_Center_Y	Hip_Center_Z	Spine_X	Spine_Y	Spine_Z	Shoulder_Center_X	Shoulder_Center_Y	Shoulder_Center_Z	Head_X	Head_Y	Head_Z	Shoulder_Left_X	Shoulder_Left_Y	Shoulder_Left_Z	Elbow_Left_X	Elbow_Left_Y	Elbow_Left_Z	Wrist_Left_X	Wrist_Left_Y	Wrist_Left_Z	Hand_Left_X	Hand_Left_Y	Hand_Left_Z	Shoulder_Right_X	Shoulder_Right_Y	Shoulder_Right_Z	Elbow_Right_X	Elbow_Right_Y	Elbow_Right_Z	Wrist_Right_X	Wrist_Right_Y	Wrist_Right_Z	Hand_Right_X	Hand_Right_Y	Hand_Right_Z	Hip_Left_X	Hip_Left_Y	Hip_Left_Z	Knee_Left_X	Knee_Left_Y	Knee_Left_Z	Ankle_Left_X	Ankle_Left_Y	Ankle_Left_Z	Foot_Left_X	Foot_Left_Y	Foot_Left_Z	Hip_Right_X	Hip_Right_Y	Hip_Right_Z	Knee_Right_X	Knee_Right_Y	Knee_Right_Z	Ankle_Right_X	Ankle_Right_Y	Ankle_Right_Z	Foot_Right_X	Foot_Right_Y	Foot_Right_Z	
20190807T151230_Example1	Baseline 1	1	0001818_151355	1	magenta	-0.085051	0.105100	1.109443	-0.086459	0.155489	1.116712	-0.091948	0.404954	1.088028	-0.075053	0.551974	1.023179	-0.267056	0.362705	1.148292	-0.323594	0.150597	1.120038	-0.326417	0.005935	0.942569	-0.327358	-0.042286	0.887526	0.041722	0.377470	1.153887	0.138460	0.195209	1.204664	0.181845	-0.015614	1.149035	0.195435	-0.088048	1.134667	-0.164732	0.030071	1.106898	-0.174981	-0.365271	1.117916	-0.173017	-0.573500	1.326715	-0.170976	-0.616964	1.244574	-0.002030	0.041064	1.115520	-0.040212	-0.415819	1.019355	0.169336	-0.451589	1.224200	0.112321	-0.456155	1.133893	
20190807T151230_Example1	Baseline 1	1	0001819_151355	1	magenta	-0.085195	0.096691	1.083523	-0.086076	0.146421	1.088573	-0.084483	0.390829	1.056539	-0.067593	0.537810	0.991573	-0.254145	0.352338	1.111951	-0.313687	0.141797	1.086884	-0.339632	-0.040749	0.956788	-0.341229	-0.109026	0.926131	0.047681	0.368226	1.133084	0.138754	0.171652	1.149926	0.192409	-0.037486	1.102192	0.206346	-0.109210	1.085891	-0.166059	0.023954	1.079677	-0.176214	-0.440073	1.094984	-0.170152	-0.548711	1.362865	-0.163769	-0.592801	1.281386	-0.004063	0.032644	1.093490	-0.035934	-0.423046	0.994498	0.171643	-0.453709	1.200760	0.116111	-0.459818	1.109747	
20190807T151230_Example1	Baseline 1	1	0001820_151355	1	magenta	-0.087523	0.088737	1.028598	-0.086489	0.133618	1.030635	-0.076734	0.344687	0.993779	-0.059916	0.491042	0.928923	-0.248771	0.345838	1.068501	-0.313143	0.105114	1.063972	-0.333809	-0.108556	1.017980	-0.340698	-0.179779	1.006711	0.059278	0.347746	1.083284	0.147107	0.096446	1.055172	0.223647	-0.098879	0.986291	0.236686	-0.167429	0.960955	-0.171697	0.017777	1.026141	-0.174568	-0.444341	1.033500	-0.170958	-0.541613	1.303785	-0.168758	-0.554029	1.198240	-0.008093	0.021001	1.038747	-0.028493	-0.435200	0.953028	0.169833	-0.383973	1.161645	0.117771	-0.412220	1.073382	
20190807T151230_Example1	Baseline 1	1	0001821_151355	1	magenta	-0.089073	0.084070	1.005960	-0.086259	0.126899	1.007883	-0.069629	0.335921	0.979353	-0.052850	0.481934	0.914552	-0.243753	0.337602	1.043658	-0.317846	0.094300	1.054042	-0.335232	-0.120604	1.021693	-0.341027	-0.192239	1.014950	0.066151	0.337785	1.060555	0.153502	0.098957	1.024702	0.192805	-0.083777	0.903222	0.205522	-0.148231	0.869174	-0.177381	0.014456	1.004466	-0.182239	-0.446493	1.009740	-0.177850	-0.539995	1.280461	-0.175454	-0.552325	1.175175	-0.011906	0.014278	1.013635	-0.022217	-0.442170	0.935559	0.155420	-0.328552	1.137680	0.109884	-0.372465	1.052586	
20190807T151230_Example1	Baseline 1	1	0001822_151355	1	magenta	-0.095180	0.088043	0.966753	-0.089932	0.126655	0.967040	-0.063323	0.315133	0.933103	-0.046603	0.460630	0.868273	-0.242540	0.325671	1.004256	-0.323699	0.086914	1.031826	-0.348814	-0.126809	1.021820	-0.357185	-0.198050	1.022482	0.071444	0.321750	1.017144	0.152304	0.085995	0.941809	0.219627	0.001262	0.743806	0.223314	-0.065083	0.712137	-0.195093	0.023289	0.967835	-0.221888	-0.434513	0.973596	-0.206006	-0.485929	1.252342	-0.202425	-0.531390	1.172641	-0.016748	0.015275	0.975885	-0.007652	-0.436082	0.881370	-0.018931	-0.224547	1.080088	-0.014257	-0.313579	1.023499	
20190807T151230_Example1	Baseline 1	1	0001823_151355	1	magenta	-0.093919	0.092569	0.943640	-0.089105	0.128704	0.941858	-0.064553	0.303888	0.908395	-0.047884	0.448951	0.843665	-0.244014	0.315836	0.983022	-0.328782	0.076176	1.012864	-0.349998	-0.136274	1.020255	-0.357070	-0.207091	1.026694	0.073342	0.311763	0.992489	0.146519	0.091534	0.913785	0.228625	0.022147	0.716380	0.236773	-0.030379	0.665787	-0.195259	0.028100	0.946806	-0.211246	-0.428213	0.965736	-0.200440	-0.479606	1.243906	-0.197797	-0.525444	1.164697	-0.013092	0.016492	0.956680	-0.004703	-0.434092	0.865177	-0.010826	-0.222364	1.062769	-0.012895	-0.313183	1.009544	
20190807T151230_Example1	Baseline 1	1	0001824_151356	1	magenta	-0.089558	0.090352	0.929659	-0.084451	0.126434	0.926404	-0.057849	0.301860	0.890388	-0.041228	0.446501	0.825752	-0.240374	0.291750	0.947606	-0.332710	0.080099	0.994823	-0.344734	-0.130363	1.017228	-0.348741	-0.200517	1.028649	0.074519	0.285054	0.960850	0.179071	0.104641	0.891389	0.026840	0.183915	0.752432	0.025006	0.121650	0.713950	-0.192752	0.026059	0.933724	-0.206544	-0.429118	0.951710	-0.196663	-0.474723	1.230055	-0.193196	-0.521235	1.151579	-0.007296	0.014966	0.943133	0.007974	-0.431973	0.840282	-0.003016	-0.225661	1.041656	-0.022839	-0.302710	0.973157	
20190807T151230_Example1	Baseline 1	1	0001825_151356	1	magenta	0.054262	-0.234217	0.941398	0.054709	-0.171274	0.939006	0.061741	0.148462	0.920896	0.094379	0.318227	0.984797	-0.039898	-0.014338	0.878064	-0.317871	-0.000376	0.925453	-0.273844	0.205603	0.887756	-0.227870	0.244877	0.838346	0.107261	0.014931	0.941832	0.125286	0.225471	0.899072	-0.063125	0.201629	0.792575	-0.067567	0.139582	0.754693	-0.002554	-0.293839	0.906773	0.007006	-0.620524	0.926380	0.008855	-0.816589	1.122652	0.041861	-0.858791	1.049230	0.107977	-0.251856	0.979397	0.044712	-0.635114	0.731232	0.088436	-0.474860	0.962024	0.107490	-0.527473	0.873739	
20190807T151230_Example1	Baseline 1	1	0001826_151356	1	magenta	-0.177201	-0.143162	0.916246	-0.201406	-0.080591	0.919534	-0.310721	0.237568	0.919082	-0.277943	0.406776	0.982383	-0.412554	0.073678	0.879688	-0.264736	0.213911	0.911244	-0.420835	0.334554	0.824793	-0.409156	0.404196	0.841327	-0.265201	0.104036	0.940018	-0.303126	0.311008	0.901940	-0.347979	0.555789	0.872446	-0.361018	0.626945	0.867291	-0.200247	-0.180805	0.897053	-0.554128	-0.464083	0.880853	-0.831219	-0.685892	0.854293	-0.801538	-0.723414	0.777360	-0.129563	-0.175643	0.932750	0.018647	-0.665108	0.893090	0.019786	-0.744611	0.949055	0.049466	-0.782132	0.872121	
20190807T151230_Example1	Baseline 1	1	0001827_151356	1	magenta	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.317565	0.188783	0.893745	-0.284831	0.357766	0.956902	-0.419398	0.024894	0.854351	-0.269227	0.160192	0.888843	-0.372546	0.337800	0.833024	-0.371264	0.402225	0.800201	-0.272045	0.055251	0.914681	-0.329098	0.257008	0.877436	-0.392435	0.394047	0.719521	-0.413547	0.439727	0.670790	0.000000	0.000000	0.000000	-0.157203	0.183003	0.518311	-0.155310	-0.017733	0.719937	-0.172752	0.002645	0.820317	0.000000	0.000000	0.000000	-0.198887	0.170587	0.506820	-0.195826	-0.043040	0.696210	-0.247200	0.022900	0.757920	
20190807T151230_Example1	Baseline 1	1	0001828_151356	1	magenta	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.030569	0.072622	0.314966	0.000000	0.000000	0.000000	-0.106317	0.027302	0.297013	-0.202144	0.108389	0.540401	-0.310160	0.282617	0.836099	0.000000	0.000000	0.000000	-0.098646	0.058869	0.294816	-0.195980	0.136055	0.538842	-0.196558	0.208367	0.539146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040339	0.123723	0.420994	0.051243	0.162297	0.516852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017545	0.106341	0.427818	0.033380	0.148474	0.521465	
20190807T151230_Example1	Baseline 1	2	0002194_151411	1	cyan	0.347481	0.244545	3.762954	0.342784	0.318148	3.774063	0.314905	0.688467	3.762991	0.323373	0.858732	3.747729	0.186538	0.611324	3.760875	0.114616	0.396364	3.730003	0.077438	0.215912	3.548478	0.080411	0.154535	3.474694	0.494202	0.571457	3.743602	0.572481	0.382766	3.746150	0.643269	0.150841	3.789091	0.658209	0.060100	3.761469	0.283411	0.183275	3.770372	0.307796	-0.287030	3.892224	0.390667	-0.582810	3.448408	0.386692	-0.629550	3.355173	0.421860	0.165335	3.751117	0.415216	-0.269633	3.591701	0.399585	-0.621201	3.414490	0.377834	-0.662238	3.303814	
20190807T151230_Example1	Baseline 1	2	0002195_151411	1	cyan	0.347779	0.255370	3.707940	0.345247	0.322060	3.722458	0.322594	0.661367	3.721338	0.322394	0.848355	3.693900	0.180040	0.603765	3.740538	0.115881	0.401386	3.700015	0.085594	0.219619	3.497420	0.084945	0.125909	3.405757	0.489017	0.561392	3.704476	0.588135	0.322163	3.729864	0.656742	0.100371	3.739505	0.673294	0.006011	3.761322	0.281990	0.193260	3.712224	0.305823	-0.296208	3.868464	0.336866	-0.627635	4.006007	0.327635	-0.697852	3.952382	0.422341	0.175462	3.694492	0.413458	-0.281357	3.549996	0.395198	-0.596713	3.408536	0.374904	-0.662567	3.310067	
20190807T151230_Example1	Baseline 1	2	0002196_151411	1	cyan	0.339985	0.273867	3.654931	0.336895	0.340147	3.674504	0.298834	0.679744	3.684559	0.316713	0.851645	3.639430	0.178137	0.601924	3.712903	0.115838	0.389778	3.648074	0.082839	0.205081	3.470951	0.089126	0.132040	3.380685	0.497006	0.557420	3.638425	0.590516	0.318338	3.706560	0.646916	0.100811	3.686937	0.663362	0.006244	3.706819	0.275665	0.210199	3.663343	0.294371	-0.315468	3.808865	0.336896	-0.629672	4.003489	0.326977	-0.692525	3.951959	0.419461	0.190467	3.631384	0.408125	-0.269576	3.495941	0.385629	-0.623903	3.369552	0.364409	-0.688896	3.282389	
20190807T151230_Example1	Baseline 1	2	0002197_151411	1	cyan	0.341860	0.277906	3.597828	0.340279	0.341039	3.617065	0.318236	0.664779	3.614966	0.319371	0.845844	3.602235	0.171804	0.586780	3.642105	0.110454	0.376295	3.611032	0.082311	0.198732	3.437284	0.084533	0.123447	3.344552	0.497522	0.554179	3.599519	0.593681	0.306350	3.652764	0.641559	0.097525	3.664106	0.657496	0.007735	3.649985	0.273096	0.211002	3.604382	0.295620	-0.296832	3.729192	0.325554	-0.606756	3.950428	0.336688	-0.685120	3.947535	0.419703	0.196118	3.579644	0.401573	-0.279391	3.459825	0.383740	-0.622970	3.362355	0.364478	-0.691128	3.281942	
20190807T151230_Example1	Baseline 1	2	0002198_151411	1	cyan	0.337274	0.278189	3.505980	0.342335	0.342762	3.535697	0.340079	0.684770	3.543901	0.325699	0.850530	3.502273	0.167052	0.591286	3.572303	0.111222	0.358272	3.542673	0.081973	0.183267	3.407860	0.077270	0.101402	3.329549	0.498048	0.561463	3.504514	0.580696	0.315187	3.532913	0.630799	0.098161	3.523098	0.650589	-0.007426	3.542479	0.261854	0.210219	3.506185	0.269435	-0.288568	3.572659	0.325530	-0.607740	3.864543	0.347408	-0.680544	3.853207	0.411722	0.195037	3.484436	0.403873	-0.265737	3.400279	0.384169	-0.616773	3.349748	0.363720	-0.703032	3.295390	
20190807T151230_Example1	Baseline 1	2	0002199_151411	1	cyan	0.325269	0.281252	3.412713	0.332309	0.345676	3.445761	0.343890	0.690231	3.456182	0.321482	0.861780	3.429688	0.163135	0.606583	3.469306	0.103082	0.340869	3.467721	0.072577	0.145945	3.372539	0.067857	0.067833	3.318645	0.494558	0.567951	3.419678	0.574758	0.315556	3.424635	0.606139	0.089000	3.392437	0.631559	0.004241	3.395586	0.247505	0.214202	3.414843	0.251806	-0.288482	3.424731	0.308936	-0.612850	3.686301	0.293185	-0.676377	3.655189	0.396032	0.197483	3.390888	0.380170	-0.275260	3.365623	0.381974	-0.626599	3.336584	0.372589	-0.662474	3.259813	
20190807T151230_Example1	Baseline 1	2	0002200_151411	1	cyan	0.322291	0.290559	3.374012	0.332324	0.354736	3.401361	0.341892	0.689072	3.395788	0.316467	0.857902	3.378664	0.164586	0.604829	3.444491	0.099204	0.337214	3.440898	0.066995	0.131406	3.372906	0.055960	0.043094	3.316184	0.482601	0.560413	3.361633	0.571693	0.322550	3.380879	0.584744	0.100346	3.309977	0.607652	0.007275	3.292726	0.246953	0.226733	3.380197	0.230884	-0.276422	3.339244	0.288677	-0.631262	3.556686	0.283568	-0.700331	3.534939	0.390577	0.207549	3.355488	0.370192	-0.278656	3.341625	0.382129	-0.628824	3.332277	0.352547	-0.704369	3.276926	
20190807T151230_Example1	Baseline 1	2	0002201_151411	1	cyan	0.316892	0.284474	3.340064	0.326111	0.350819	3.377684	0.335574	0.701360	3.384229	0.316711	0.872696	3.358604	0.158679	0.610727	3.411174	0.098071	0.341025	3.418997	0.062142	0.128880	3.371810	0.051548	0.041922	3.335629	0.481977	0.579318	3.344460	0.556849	0.312215	3.309258	0.572675	0.098552	3.256722	0.575688	0.002992	3.227294	0.238043	0.211859	3.338288	0.219598	-0.279227	3.258720	0.272931	-0.640758	3.422368	0.268812	-0.707550	3.395749	0.388915	0.208265	3.316216	0.369036	-0.280421	3.316935	0.380988	-0.637064	3.334640	0.350269	-0.722689	3.305998	
20190807T151230_Example1	Baseline 1	2	0002202_151412	1	cyan	0.299710	0.296628	3.229253	0.310722	0.361282	3.260891	0.318580	0.700696	3.250322	0.291817	0.874104	3.251739	0.141897	0.622210	3.303841	0.088672	0.333466	3.349347	0.056973	0.112607	3.371411	0.035521	0.031170	3.372275	0.457972	0.593608	3.222600	0.547377	0.317873	3.171235	0.547909	0.120695	3.048015	0.553628	0.045691	3.027593	0.224193	0.224895	3.232999	0.213868	-0.254159	3.103402	0.217814	-0.640968	3.088040	0.199675	-0.678306	3.012214	0.369224	0.220337	3.213747	0.380561	-0.277981	3.280542	0.371543	-0.644659	3.320904	0.363719	-0.726760	3.269726	
20190807T151230_Example1	Baseline 1	2	0002203_151412	1	cyan	0.295868	0.302185	3.183460	0.303266	0.363039	3.222034	0.317632	0.693669	3.214801	0.285347	0.860013	3.198407	0.134709	0.626065	3.243585	0.087322	0.339001	3.317477	0.057468	0.116061	3.363261	0.035372	0.035391	3.372300	0.465401	0.607973	3.206600	0.534784	0.353003	3.138456	0.541722	0.154409	3.012798	0.536642	0.064928	2.942636	0.218364	0.229809	3.182770	0.211579	-0.254482	3.072464	0.190615	-0.629315	2.965700	0.172696	-0.696900	2.892334	0.364755	0.224255	3.166032	0.376386	-0.283800	3.254639	0.371335	-0.646063	3.318151	0.363301	-0.726628	3.268600	
20190807T151230_Example1	Baseline 1	2	0002204_151412	1	cyan	0.278638	0.281432	3.103766	0.289899	0.344386	3.141325	0.300931	0.679953	3.129147	0.255568	0.852379	3.111946	0.118015	0.588227	3.163497	0.074225	0.317637	3.250363	0.038547	0.096421	3.281852	0.021286	0.019440	3.311441	0.439009	0.571561	3.094353	0.513882	0.329474	3.036198	0.515099	0.138578	2.897679	0.506711	0.074531	2.831249	0.203383	0.205858	3.117434	0.203226	-0.263241	3.011480	0.171526	-0.592607	2.823606	0.158340	-0.644906	2.730898	0.345180	0.207996	3.074078	0.367690	-0.284690	3.183499	0.370141	-0.639985	3.308520	0.362171	-0.711523	3.275301	
20190807T151230_Example1	Baseline 1	2	0002205_151412	1	cyan	0.269598	0.270961	3.056633	0.278765	0.332809	3.094547	0.288035	0.669971	3.089619	0.250851	0.843392	3.086520	0.111105	0.589630	3.128995	0.066872	0.315421	3.215383	0.037518	0.100618	3.277151	0.030820	0.020773	3.309236	0.434395	0.566041	3.069108	0.503306	0.307214	2.980574	0.507146	0.117541	2.838690	0.491665	0.072220	2.783082	0.194350	0.197531	3.063164	0.195846	-0.258464	2.974599	0.166013	-0.592935	2.800916	0.161349	-0.647686	2.704961	0.339152	0.197811	3.038813	0.364827	-0.279040	3.148932	0.366563	-0.640415	3.298942	0.355280	-0.722926	3.238037	
20190807T151230_Example1	Baseline 1	2	0002206_151412	1	cyan	0.250691	0.263280	2.963734	0.260614	0.324823	3.004884	0.262020	0.662256	3.000841	0.226843	0.826441	2.989050	0.092862	0.588251	3.039234	0.045378	0.301883	3.125198	0.010730	0.080011	3.161149	0.002372	-0.002316	3.181168	0.411292	0.559307	2.967410	0.481318	0.325514	2.912456	0.485093	0.134209	2.772114	0.472722	0.050587	2.693872	0.176647	0.192200	2.970995	0.178538	-0.287247	2.870825	0.164262	-0.636299	2.733008	0.165858	-0.708582	2.645052	0.320545	0.186773	2.937935	0.349116	-0.279945	3.041189	0.362353	-0.640341	3.278872	0.337128	-0.723085	3.263570	
20190807T151230_Example1	Baseline 1	2	0002207_151412	1	cyan	0.225463	0.268648	2.877715	0.235324	0.328372	2.918704	0.238113	0.654792	2.908668	0.204567	0.828737	2.925947	0.060329	0.595244	2.954905	0.022908	0.307204	3.006171	-0.010271	0.069261	3.028975	-0.026792	-0.011675	3.048206	0.389846	0.564289	2.884789	0.458029	0.325192	2.835998	0.466406	0.122754	2.713735	0.463584	0.049910	2.666268	0.150492	0.193072	2.889681	0.173815	-0.284753	2.815837	0.162760	-0.632208	2.721965	0.168025	-0.714840	2.645123	0.295383	0.190018	2.848197	0.348625	-0.306628	2.918099	0.347283	-0.633273	3.202292	0.360797	-0.714761	3.190116	
20190807T151230_Example1	Baseline 1	2	0002208_151412	1	cyan	0.203224	0.278042	2.798951	0.209899	0.339070	2.840123	0.207975	0.669816	2.828447	0.185443	0.837059	2.845658	0.054080	0.633613	2.869328	-0.002133	0.326758	2.881071	-0.033903	0.080277	2.900834	-0.053086	-0.008666	2.885146	0.380820	0.556708	2.811151	0.440517	0.291871	2.770542	0.453234	0.082185	2.658579	0.454511	0.033203	2.632746	0.131589	0.200533	2.814579	0.167484	-0.288084	2.757002	0.162687	-0.633645	2.713010	0.169286	-0.720019	2.643693	0.274543	0.198264	2.772108	0.321431	-0.268207	2.757996	0.322322	-0.588621	3.053306	0.346840	-0.666021	3.064822	
20190807T151230_Example1	Baseline 1	2	0002209_151412	1	cyan	0.191603	0.276967	2.728576	0.193685	0.338136	2.772532	0.192992	0.674304	2.765447	0.170745	0.842202	2.764940	0.025199	0.626340	2.771574	-0.025510	0.331228	2.767150	-0.069321	0.094854	2.728850	-0.088968	-0.001302	2.702849	0.360723	0.562536	2.747704	0.428657	0.291263	2.711262	0.452130	0.067183	2.636204	0.453986	-0.013229	2.614351	0.118527	0.199020	2.737601	0.165915	-0.293318	2.716988	0.164533	-0.639803	2.703580	0.166194	-0.731734	2.653468	0.264686	0.199624	2.702427	0.298021	-0.254631	2.620270	0.314623	-0.606464	2.866279	0.330049	-0.685760	2.824805	
20190807T151230_Example1	Baseline 1	2	0002210_151412	1	cyan	0.187693	0.283406	2.692232	0.190797	0.346358	2.732660	0.183202	0.680852	2.713473	0.163595	0.855407	2.709026	0.022890	0.630169	2.737548	-0.033758	0.349757	2.713814	-0.083146	0.103812	2.640829	-0.099404	0.009498	2.601621	0.350690	0.570149	2.701027	0.428344	0.297645	2.693115	0.453908	0.070617	2.629166	0.456208	-0.010126	2.609685	0.114656	0.207560	2.692137	0.158713	-0.293964	2.700538	0.169020	-0.640033	2.702492	0.167418	-0.731492	2.652251	0.262037	0.206866	2.676314	0.282978	-0.257072	2.553731	0.304668	-0.614850	2.739455	0.304984	-0.686128	2.700358	
20190807T151230_Example1	Baseline 1	2	0002211_151412	1	cyan	0.188094	0.289878	2.659282	0.189182	0.350787	2.702054	0.182393	0.682257	2.689216	0.157372	0.854214	2.679954	0.018729	0.636089	2.701717	-0.042489	0.349221	2.660716	-0.091780	0.108429	2.554203	-0.112629	0.023076	2.512936	0.345639	0.588456	2.679762	0.421829	0.322633	2.666116	0.448945	0.093402	2.611764	0.464109	0.012905	2.600651	0.116743	0.213279	2.660844	0.154431	-0.292837	2.686190	0.168417	-0.645143	2.696864	0.169381	-0.731500	2.651291	0.261518	0.217514	2.642366	0.277696	-0.263399	2.496496	0.288059	-0.628154	2.610641	0.285276	-0.715904	2.569577	
20190807T151230_Example1	Baseline 1	2	0002212_151412	1	cyan	0.182999	0.283651	2.582647	0.181315	0.345352	2.625524	0.168171	0.680154	2.612767	0.146461	0.850062	2.603855	0.001440	0.614075	2.623595	-0.054748	0.356175	2.547680	-0.105987	0.148489	2.402212	-0.116231	0.070945	2.347828	0.338031	0.585896	2.613908	0.416303	0.319831	2.616092	0.459517	0.090079	2.583663	0.469629	0.020492	2.584980	0.111527	0.203336	2.580758	0.147953	-0.303258	2.630236	0.162814	-0.628863	2.687855	0.172444	-0.707734	2.609190	0.260136	0.212385	2.568821	0.269513	-0.266435	2.422390	0.261913	-0.629738	2.372307	0.261642	-0.715592	2.300678	
20190807T151230_Example1	Baseline 1	2	0002213_151412	1	cyan	0.176638	0.270136	2.541945	0.174461	0.333064	2.585429	0.159093	0.674404	2.573738	0.142442	0.837225	2.553535	0.001909	0.599213	2.570560	-0.058347	0.359634	2.499085	-0.106046	0.166863	2.335402	-0.110784	0.089137	2.269452	0.324762	0.581165	2.562563	0.415837	0.319593	2.586948	0.461170	0.090501	2.555142	0.478589	0.014753	2.546794	0.107951	0.194046	2.539386	0.145992	-0.312964	2.612885	0.163125	-0.629185	2.686911	0.162471	-0.670838	2.598329	0.252048	0.201347	2.530596	0.260001	-0.289085	2.377073	0.251556	-0.650404	2.252649	0.244887	-0.711221	2.158154	
20190807T151230_Example1	Baseline 1	2	0002214_151412	1	cyan	0.170702	0.257983	2.460898	0.168393	0.320900	2.505098	0.152578	0.662487	2.491845	0.140421	0.832970	2.475097	-0.004578	0.584288	2.491884	-0.066393	0.364952	2.415980	-0.106431	0.202903	2.228269	-0.102626	0.114967	2.129848	0.316828	0.569433	2.484624	0.409797	0.311653	2.519182	0.462471	0.084407	2.513411	0.487611	0.004909	2.518018	0.100900	0.182239	2.455583	0.135777	-0.356364	2.567364	0.169987	-0.661410	2.673380	0.164825	-0.738292	2.640604	0.247400	0.190207	2.452474	0.249669	-0.282534	2.343493	0.229866	-0.613356	2.153440	0.216153	-0.653745	2.048486	
20190807T151230_Example1	Baseline 1	2	0002215_151412	1	cyan	0.164772	0.251485	2.371045	0.163302	0.313666	2.416502	0.150352	0.655177	2.406320	0.140915	0.825904	2.406772	-0.007285	0.578842	2.412141	-0.069748	0.357704	2.353425	-0.104784	0.217337	2.158824	-0.092162	0.143146	2.040862	0.315567	0.563558	2.403238	0.405471	0.306808	2.436094	0.466400	0.075427	2.445467	0.486854	-0.012458	2.463990	0.095490	0.176054	2.366699	0.136917	-0.366572	2.474232	0.177290	-0.673789	2.663026	0.161316	-0.746721	2.624255	0.239188	0.182577	2.361217	0.234393	-0.309007	2.245823	0.204017	-0.652660	2.103259	0.195819	-0.704845	2.002440	
20190807T151230_Example1	Baseline 1	2	0002216_151412	1	cyan	0.161895	0.248242	2.275491	0.162083	0.310231	2.323042	0.156876	0.656316	2.318424	0.150259	0.825104	2.309576	-0.007849	0.573190	2.329486	-0.067463	0.351115	2.282185	-0.100674	0.202304	2.095683	-0.088098	0.139195	1.999371	0.322491	0.549143	2.318383	0.404429	0.298948	2.336073	0.459810	0.075085	2.335797	0.478345	-0.018823	2.347996	0.088534	0.173395	2.266782	0.115154	-0.344809	2.367088	0.166933	-0.676189	2.611755	0.153275	-0.755161	2.635897	0.237088	0.175652	2.265994	0.229412	-0.299976	2.163714	0.201331	-0.659725	2.087062	0.187571	-0.728995	1.998538	
20190807T151230_Example1	Baseline 1	2	0002217_151412	1	cyan	0.159947	0.247650	2.195561	0.161591	0.309857	2.244626	0.159237	0.660330	2.242470	0.149786	0.825083	2.227306	-0.001987	0.577467	2.249064	-0.068785	0.342943	2.210620	-0.092006	0.168896	2.048941	-0.092139	0.096711	1.964155	0.320838	0.546292	2.231638	0.392838	0.292155	2.238037	0.443767	0.067842	2.220776	0.461339	-0.015110	2.223960	0.087315	0.177473	2.186101	0.095418	-0.327538	2.225396	0.157487	-0.655814	2.494824	0.158198	-0.736734	2.511859	0.233193	0.173951	2.186514	0.214495	-0.297967	2.132880	0.199975	-0.659944	2.075547	0.184851	-0.734945	1.997290	
